Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season,AgeGroup,Gender
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,North Carolina,Charlotte,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,Fall,36-60,Female
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,North Carolina,Charlotte,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,Fall,36-60,Female
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,North Carolina,Charlotte,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,Fall,36-60,Female
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Illinois,Orland Park,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,Fall,18-35,Male
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York,New York City,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,Winter,18-35,Female
112,CA-2017-128867,2017-03-11,2017-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Iowa,Urbandale,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,Fall,18-35,Female
113,CA-2017-128867,2017-03-11,2017-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Iowa,Urbandale,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,Fall,18-35,Female
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Ohio,Columbus,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,Summer,36-60,Female
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Ohio,Columbus,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,Summer,36-60,Female
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Ohio,Columbus,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,Summer,36-60,Female
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Ohio,Columbus,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,Summer,36-60,Female
118,CA-2016-110457,2016-02-03,2016-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Washington,Seattle,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,Spring,60+,Male
119,US-2016-136476,2016-05-04,2016-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Tennessee,Bristol,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,Spring,<18,Female
120,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Delaware,Wilmington,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,Summer,18-35,Female
121,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Delaware,Wilmington,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,Summer,18-35,Female
122,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Delaware,Wilmington,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,Summer,18-35,Female
123,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Delaware,Wilmington,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,Summer,18-35,Female
124,CA-2017-103730,2017-12-06,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Delaware,Wilmington,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,Summer,18-35,Female
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Texas,Houston,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,Winter,36-60,Male
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Illinois,Bloomington,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,Fall,<18,Male
127,US-2018-107272,2018-05-11,2018-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Arizona,Phoenix,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,Fall,18-35,Female
128,US-2018-107272,2018-05-11,2018-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Arizona,Phoenix,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,Fall,18-35,Female
129,US-2017-125969,2017-06-11,2017-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,California,Los Angeles,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,Fall,36-60,Female
130,US-2017-125969,2017-06-11,2017-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,California,Los Angeles,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,Fall,36-60,Female
131,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Ohio,Columbus,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,Winter,36-60,Female
132,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Ohio,Columbus,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,Winter,36-60,Female
133,US-2018-164147,2018-02-02,2018-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Ohio,Columbus,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,Winter,36-60,Female
134,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,Fall,18-35,Female
135,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,Fall,18-35,Female
136,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,Fall,18-35,Female
137,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,Fall,18-35,Female
138,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,Fall,18-35,Female
139,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,Fall,18-35,Female
140,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,California,Roseville,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,Fall,18-35,Female
141,CA-2017-110366,2017-05-09,2017-07-09,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Pennsylvania,Philadelphia,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,Fall,18-35,Female
142,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,California,San Francisco,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,Fall,18-35,Female
143,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,California,San Francisco,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,Fall,18-35,Female
144,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,California,San Francisco,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,Fall,18-35,Female
145,CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Missouri,Independence,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,Winter,<18,Male
146,CA-2016-110744,2016-07-09,2016-12-09,Standard Class,HA-14920,Helen Andreada,Consumer,United States,California,Pasadena,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,Fall,18-35,Female
147,CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Ohio,Newark,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,Fall,<18,Female
148,CA-2017-114489,2017-05-12,2017-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Wisconsin,Franklin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,Winter,18-35,Male
149,CA-2017-114489,2017-05-12,2017-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Wisconsin,Franklin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,Winter,18-35,Male
150,CA-2017-114489,2017-05-12,2017-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Wisconsin,Franklin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,Winter,18-35,Male
151,CA-2017-114489,2017-05-12,2017-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Wisconsin,Franklin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,Winter,18-35,Male
152,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Arizona,Scottsdale,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,Spring,36-60,Male
153,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Arizona,Scottsdale,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,Spring,36-60,Male
154,CA-2016-124919,2016-05-31,2016-02-06,First Class,SP-20650,Stephanie Phelps,Corporate,United States,California,San Jose,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,Spring,18-35,Female
155,CA-2016-124919,2016-05-31,2016-02-06,First Class,SP-20650,Stephanie Phelps,Corporate,United States,California,San Jose,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,Spring,18-35,Female
156,CA-2016-124919,2016-05-31,2016-02-06,First Class,SP-20650,Stephanie Phelps,Corporate,United States,California,San Jose,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,Spring,18-35,Female
157,CA-2016-118948,2016-05-28,2016-03-06,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Washington,Seattle,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,Spring,36-60,Female
158,CA-2015-104269,2015-01-03,2015-06-03,Second Class,DB-13060,Dave Brooks,Consumer,United States,Washington,Seattle,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,Spring,18-35,Female
159,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Oklahoma,Edmond,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,Fall,18-35,Female
160,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Oklahoma,Edmond,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,Fall,18-35,Female
161,CA-2017-162733,2017-11-05,2017-12-05,First Class,TT-21070,Ted Trevino,Consumer,United States,California,Los Angeles,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,Spring,18-35,Female
162,CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,Winter,18-35,Male
163,CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,New Mexico,Carlsbad,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,Fall,18-35,Female
164,CA-2017-113817,2017-07-11,2017-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Washington,Seattle,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,Fall,60+,Female
165,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,Fall,60+,Female
166,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,Fall,60+,Female
167,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,Fall,60+,Female
168,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,Fall,60+,Female
169,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,Fall,60+,Female
170,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,Fall,60+,Female
171,CA-2015-139892,2015-08-09,2015-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,Texas,San Antonio,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,Fall,60+,Female
172,CA-2015-118962,2015-05-08,2015-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,California,Los Angeles,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,Summer,36-60,Female
173,CA-2015-118962,2015-05-08,2015-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,California,Los Angeles,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,Summer,36-60,Female
174,CA-2015-118962,2015-05-08,2015-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,California,Los Angeles,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,Summer,36-60,Female
175,US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Illinois,Chicago,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,Fall,<18,Female
176,US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Illinois,Chicago,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,Fall,<18,Female
177,US-2018-152366,2018-04-21,2018-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Texas,Houston,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,Spring,60+,Female
178,US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Ohio,Newark,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,Fall,36-60,Female
179,US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Ohio,Newark,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,Fall,36-60,Female
180,CA-2016-137225,2016-12-15,2016-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York,New York City,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,Winter,18-35,Female
181,CA-2015-166191,2015-05-12,2015-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Illinois,Decatur,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,Winter,<18,Female
182,CA-2015-166191,2015-05-12,2015-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Illinois,Decatur,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,Winter,<18,Female
183,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Louisiana,Monroe,71203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,Fall,<18,Male
184,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Louisiana,Monroe,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,Fall,<18,Male
185,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Louisiana,Monroe,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,Fall,<18,Male
186,CA-2017-105018,2017-11-28,2017-02-12,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Connecticut,Fairfield,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,Fall,36-60,Female
187,CA-2015-123260,2015-08-26,2015-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,California,Los Angeles,90032.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,Summer,<18,Male
188,CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Texas,Grand Prairie,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,Summer,18-35,Male
